AGE;YRS_WORK;DEBT_INCOME;LOG_INCOME;LOG_CREDIT_DEBT;LOG_OTHER_DEBT;;DEFAULT
0.1639344262295082;0.1111111111111111;0.2068965517241379;0.19662526426534255;0.10235280349445307;0.2690456178654681;;N
0.09836065573770492;0.07936507936507936;0.24384236453201968;0.17359629120637365;0.22737942083331678;0.20924547032076515;;N
0.24590163934426235;0.12698412698412698;0.29556650246305416;0.2859182508274035;0.02622377276919838;0.44196777963833433;;N
0.2622950819672132;0.1746031746031746;0.14261083743842362;0.5261362851045919;0.2528591290218184;0.41594226891613306;;N
0.459016393442623;0.1111111111111111;0.059113300492610835;0.2653353153526691;0.0805949036559905;0.12099208076705625;;N
0.29508196721311475;0.25396825396825395;0.2980295566502463;0.45472117376835075;0.5137187276706979;0.4755617137637721;;N
0.4426229508196722;0.20634920634920634;0.7019704433497536;0.3675997848511623;0.6811368814809003;0.5224894091994153;;S
0.6721311475409837;0.5396825396825397;0.2068965517241379;0.5607706877757859;0.6175522424553535;0.4188841582502411;;N
0.278688524590164;0.14285714285714285;0.31527093596059114;0.41393580536454055;0.45941774849716;0.46716583319015226;;S
0.7213114754098361;0.49206349206349204;0.3669950738916256;0.7683789690396623;0.5128520632947389;0.9557970418284618;;N
0.18032786885245905;0.015873015873015872;0.1083743842364532;0.24856792178195108;0.16357238350808742;0.1507672897930488;;S
0.6229508196721312;0.47619047619047616;0.03201970443349753;0.5789931106239805;0.10235280349445307;0.2521118909780458;;N
0.09836065573770492;0.06349206349206349;0.5270935960591132;0.2542962346541464;0.4426111850650396;0.4042455623742981;;S
0.2295081967213115;0.015873015873015872;0.3399014778325123;0.2859182508274035;0.2528591290218184;0.41804728254406975;;S
0.11475409836065575;0.09523809523809523;0.14285714285714285;0.18920636116478606;0.13464579075369454;0.17265523817494408;;N
0.3114754098360656;0.14285714285714285;0.027093596059113295;0.21752530739238773;0.02622377276919838;0.05700084594908503;;N
0.14754098360655743;0.015873015873015872;0.5763546798029555;0.1815359224375589;0.16357238350808742;0.45740095298505506;;N
0.6229508196721312;0.5873015873015872;0.27832512315270935;0.5693637308900741;0.5667308813777202;0.6047219559272503;;N
0.21311475409836067;0.1746031746031746;0.8448275862068964;0.3534541619009983;0.6498379683406411;0.6053000936254112;;S
0.6721311475409837;0.49206349206349204;0.16502463054187191;0.43010384421951;0.2637107319505432;0.3956598083361234;;N
0.7704918032786886;0.4126984126984127;0.10098522167487685;0.6032352569535515;0.38090886062857654;0.42179051051926875;;N
0.1311475409836066;0.0;0.4137931034482758;0.18920636116478606;0.388481628978192;0.24619169542558234;;S
0.14754098360655743;0.047619047619047616;0.6108374384236451;0.37765727497369905;0.5053741500431149;0.6091192456067539;;S
0.1967213114754099;0.09523809523809523;0.3793103448275862;0.12908935319174775;0.03118400649437859;0.34742924365088157;;S
0.4098360655737705;0.3492063492063492;0.027093596059113295;0.45472117376835075;0.07852972159873779;0.1403612778246329;;N
0.1967213114754099;0.06349206349206349;0.3448275862068965;0.3641454235104432;0.3702379309837992;0.472238435474598;;N
0.0;0.0;0.3423645320197044;0.09746733701849064;0.1207546109177555;0.26982300633805145;;S
0.09836065573770492;0.015873015873015872;0.3423645320197044;0.21752530739238773;0.013421243784252117;0.41038145286336203;;N
0.21311475409836067;0.0;0.1083743842364532;0.1815359224375589;0.016029391652508086;0.1862138405319302;;N
0.11475409836065575;0.06349206349206349;0.07389162561576354;0.20380860641501464;0.08467976708518529;0.10918104579268184;;N
0.09836065573770492;0.0;0.027093596059113295;0.30021287363338844;0.013421243784252117;0.09676014485476513;;S
0.1311475409836066;0.031746031746031744;0.07389162561576354;0.2426908050419213;0.0805949036559905;0.13902830198883437;;N
0.24590163934426235;0.20634920634920634;0.396551724137931;0.32634838894399876;0.37384064954651763;0.461284554180103;;S
0.42622950819672134;0.2857142857142857;0.10098522167487685;0.5328406651899527;0.24271645506794853;0.3988587361055759;;N
0.0;0.0;0.14532019704433496;0.06069640975673196;0.09069658805660169;0.1045980210732575;;N
0.18032786885245905;0.015873015873015872;0.3793103448275862;0.22408391944550543;0.08870542750735617;0.4238451901533917;;S
0.04918032786885246;0.0;0.40394088669950734;0.17359629120637365;0.21114579409790218;0.3485509311041592;;N
0.37704918032786894;0.3492063492063492;0.09852216748768472;0.32634838894399876;0.16357238350808742;0.20724044602629985;;N
0.3606557377049181;0.1746031746031746;0.1921182266009852;0.658748350098499;0.5509173125318073;0.6232817723202669;;N
0.3114754098360656;0.07936507936507936;0.354679802955665;0.11903186306921121;0.14625559975803173;0.28704290365177787;;N
0.09836065573770492;0.09523809523809523;0.3226600985221674;0.23665694685268068;0.2948853202637849;0.3207012520088247;;N
0.09836065573770492;0.0;0.06896551724137931;0.08586190740626554;0.04321037436191618;0.06802269008391167;;N
0.0;0.0;0.06896551724137931;0.15682889763565577;0.1207546109177555;0.03331601451076926;;N
0.1967213114754099;0.07936507936507936;0.16995073891625614;0.45237652819696583;0.4125371936099492;0.3423159137609845;;N
0.29508196721311475;0.06349206349206349;0.3226600985221674;0.2859182508274035;0.07644906986883745;0.45200203858356736;;N
0.2622950819672132;0.2222222222222222;0.27832512315270935;0.2542962346541464;0.3613958356234422;0.23924243191817066;;N
0.7377049180327869;0.12698412698412698;0.13546798029556648;0.44519318604729374;0.1740553523984286;0.3974929716646501;;N
0.6229508196721312;0.25396825396825395;0.06650246305418718;0.6529957621044642;0.3115008468868709;0.402910120335588;;N
0.37704918032786894;0.14285714285714285;0.6945812807881773;0.37765727497369905;0.47176492376184426;0.6604472000255941;;S
0.08196721311475413;0.0;0.07142857142857142;0.32219678121824513;0.13294691263108818;0.15951740036671602;;S
0.11475409836065575;0.0;0.3571428571428571;0.21077088721550652;0.24613866312645996;0.34403245985011827;;S
0.0655737704918033;0.015873015873015872;0.07635467980295567;0.12908935319174775;0.03846212699149058;0.10305073906585616;;N
0.6557377049180328;0.30158730158730157;0.15517241379310345;0.4932347767021912;0.06580540342865514;0.49852349023785053;;N
0.21311475409836067;0.1111111111111111;0.06403940886699508;0.32219678121824513;0.14948546995454778;0.12527590056945606;;N
0.47540983606557385;0.09523809523809523;0.21182266009852213;0.25988309314668756;0.22979479002835454;0.27519551236613904;;S
0.6065573770491803;0.20634920634920634;0.42857142857142855;0.3606375040506703;0.34993207497325673;0.5385091741057708;;N
0.34426229508196726;0.14285714285714285;0.22413793103448273;0.358470656082324;0.3097030043181601;0.35625964840949276;;N
0.14754098360655743;0.0;0.10344827586206895;0.19662526426534255;0.09463659322584947;0.14820767498314888;;N
0.1967213114754099;0.1111111111111111;0.5295566502463054;0.3497751170533473;0.5201339252228374;0.5093751238494816;;S
0.278688524590164;0.09523809523809523;0.18472906403940884;0.21077088721550652;0.16357238350808742;0.22842705953973008;;N
0.1967213114754099;0.06349206349206349;0.22413793103448273;0.19662526426534255;0.1740553523984286;0.25127501527187446;;N
0.016393442622950838;0.0;0.21428571428571427;0.1387187329256543;0.20464044507077286;0.1545563684635654;;N
0.3278688524590164;0.2222222222222222;0.40394088669950734;0.4593388089974577;0.23337891339728173;0.6621249353514481;;N
0.032786885245901676;0.015873015873015872;0.19458128078817732;0.09746733701849064;0.15739955820392487;0.13087153702524965;;N
0.4098360655737705;0.2222222222222222;0.26354679802955666;0.3534541619009983;0.3177032096889419;0.40380123810591395;;N
0.11475409836065575;0.031746031746031744;0.24137931034482757;0.15682889763565577;0.24041133223560152;0.17381476583097238;;N
0.37704918032786894;0.1746031746031746;0.24876847290640391;0.23665694685268068;0.23691737790078965;0.28559349250377064;;S
0.3114754098360656;0.047619047619047616;0.1625615763546798;0.23665694685268068;0.14133926420870785;0.23924243191817066;;N
0.0655737704918033;0.0;0.08866995073891626;0.07362885943629383;0.033631297278505494;0.09355207702125223;;S
0.08196721311475413;0.0;0.43103448275862066;0.17359629120637365;0.3141759787084636;0.3071335450968282;;S
0.4426229508196722;0.015873015873015872;0.24137931034482757;0.3497751170533473;0.20856190842183983;0.4205492273381437;;S
0.016393442622950838;0.015873015873015872;0.21428571428571427;0.1085064177170133;0.11896833011753907;0.18840114216835957;;N
0.1311475409836066;0.09523809523809523;0.33251231527093594;0.1387187329256543;0.03118400649437859;0.331150469787248;;N
0.11475409836065575;0.0;0.5467980295566501;0.11903186306921121;0.2710622383680696;0.3317512229656553;;S
0.5081967213114754;0.015873015873015872;0.27339901477832507;0.31365779527131155;0.28911835102720773;0.3775106163615181;;N
0.9508196721311476;0.23809523809523808;0.13546798029556648;0.16536788358258936;0.033631297278505494;0.20008828178296462;;N
0.1639344262295082;0.015873015873015872;0.12561576354679801;0.06069640975673196;0.10986044179368987;0.06622042305794733;;N
0.3114754098360656;0.2857142857142857;0.11576354679802954;0.23665694685268068;0.09852149161837588;0.1969567643934273;;N
0.37704918032786894;0.14285714285714285;0.13546798029556648;0.18920636116478606;0.05921776564158373;0.20623163313138537;;N
0.1967213114754099;0.12698412698412698;0.05665024630541871;0.37765727497369905;0.06362683769486692;0.20420122848320352;;N
0.34426229508196726;0.06349206349206349;0.3423645320197044;0.40827910391022015;0.582030982906842;0.37046320601384947;;S
0.11475409836065575;0.031746031746031744;0.0812807881773399;0.09746733701849064;0.04555440267890594;0.08865831801744982;;N
0.1311475409836066;0.0;0.18719211822660098;0.09746733701849064;0.1396809565538802;0.13768790006550452;;N
0.09836065573770492;0.12698412698412698;0.16009852216748766;0.1815359224375589;0.0614310499189023;0.2265762694677302;;N
0.7049180327868853;0.0;0.4507389162561576;0.27065923799587777;0.4448377758027383;0.3709734957553988;;N
0.1311475409836066;0.09523809523809523;0.2586206896551724;0.24856792178195108;0.35071122192776405;0.21418612694144168;;N
0.0;0.0;0.22413793103448273;0.2809453853110815;0.22248474427321613;0.3188092250404086;;N
0.37704918032786894;0.3333333333333333;0.1527093596059113;0.6068362285523647;0.5463386532466304;0.45489652790354423;;N
0.5081967213114754;0.14285714285714285;0.14778325123152708;0.3641454235104432;0.07644906986883745;0.3632031264880385;;N
0.0;0.0;0.09359605911330049;0.1085064177170133;0.08467976708518529;0.08027414138953291;;N
0.0;0.0;0.15763546798029554;0.14795496525762242;0.07011193476564934;0.1937839510800225;;N
0.5573770491803279;0.031746031746031744;0.17241379310344826;0.45472117376835075;0.3271783075230264;0.40951441940994926;;S
0.2295081967213115;0.031746031746031744;0.229064039408867;0.19662526426534255;0.2137058648207065;0.23117682116024202;;N
0.14754098360655743;0.09523809523809523;0.22167487684729062;0.27065923799587777;0.3194501695804691;0.23117682116024202;;S
0.08196721311475413;0.0;0.4359605911330049;0.33836482007321456;0.3628892032375593;0.5102339047360578;;S
0.18032786885245905;0.047619047619047616;0.19704433497536944;0.29078416466464263;0.06796701517170639;0.35625964840949276;;N
0.9016393442622951;0.8412698412698412;0.09852216748768472;0.7814085869719039;0.38983658633404333;0.644306135708571;;N
0.21311475409836067;0.047619047619047616;0.11083743842364531;0.12908935319174775;0.05473757646388901;0.13768790006550452;;N
0.016393442622950838;0.0;0.22167487684729062;0.1815359224375589;0.17110037019802624;0.23479495735610692;;S
0.639344262295082;0.06349206349206349;0.10344827586206895;0.2542962346541464;0.1207546109177555;0.17839779055039678;;N
0.0;0.0;0.034482758620689655;0.09746733701849064;0.013421243784252117;0.04544975469713885;;N
0.0655737704918033;0.015873015873015872;0.2167487684729064;0.09746733701849064;0.10800247026984591;0.18730997692874554;;N
0.04918032786885246;0.0;0.10344827586206895;0.19662526426534255;0.04321037436191618;0.17726019257792294;;N
0.24590163934426235;0.06349206349206349;0.2315270935960591;0.3497751170533473;0.2637107319505432;0.3891314595412367;;N
0.04918032786885246;0.0;0.5738916256157635;0.2653353153526691;0.29960131991754885;0.5161610455014424;;S
0.39344262295081966;0.2857142857142857;0.27586206896551724;0.3606375040506703;0.34836719361077434;0.4112453730840284;;N
0.2295081967213115;0.15873015873015872;0.28078817733990147;0.24856792178195108;0.19662741708111467;0.3496674134925262;;N
0.24590163934426235;0.07936507936507936;0.3275862068965517;0.4747964665062623;0.5765643226795963;0.49852349023785053;;S
0.9016393442622951;0.7936507936507936;0.2044334975369458;0.7025102435836579;0.6025672996959489;0.6852914901350707;;N
0.7049180327868853;0.36507936507936506;0.2167487684729064;0.41671199078234333;0.27312742042532234;0.44833426141446114;;N
0.3278688524590164;0.031746031746031744;0.1625615763546798;0.650063674337847;0.4409294501165487;0.6033675408824422;;N
0.459016393442623;0.20634920634920634;0.544334975369458;0.2859182508274035;0.40432054400225687;0.48747351928102006;;S
0.032786885245901676;0.0;0.17487684729064037;0.1085064177170133;0.07852972159873779;0.17611719031926712;;S
0.016393442622950838;0.0;0.3817733990147783;0.14795496525762242;0.15267821438402182;0.331150469787248;;S
0.1639344262295082;0.0;0.45566502463054187;0.29554763056131006;0.5645776480588354;0.26512054675742475;;S
0.09836065573770492;0.0;0.16009852216748766;0.11903186306921121;0.1242930754212634;0.1403612778246329;;S
0.5737704918032788;0.015873015873015872;0.21428571428571427;0.19662526426534255;0.09267357652455878;0.27970692309481193;;N
0.278688524590164;0.2222222222222222;0.19950738916256155;0.3570743394989645;0.12778702975607528;0.40689441323421865;;N
0.4098360655737705;0.1111111111111111;0.08866995073891626;0.32219678121824513;0.16811361338642403;0.17726019257792294;;N
0.2295081967213115;0.14285714285714285;0.19704433497536944;0.21752530739238773;0.20985685578893204;0.21998403455076365;;N
0.14754098360655743;0.14285714285714285;0.13793103448275862;0.1815359224375589;0.02622377276919838;0.21710254474576693;;N
0.0;0.0;0.034482758620689655;0.12908935319174775;0.03118400649437859;0.04147277947435395;;N
0.016393442622950838;0.0;0.7044334975369457;0.20380860641501464;0.511110579802442;0.3610879346414408;;S
0.0;0.0;0.1502463054187192;0.23665694685268068;0.19662741708111467;0.18511268747509343;;S
0.5901639344262296;0.31746031746031744;0.4901477832512315;0.4194545246387118;0.4630760515185919;0.6156602723671045;;N
0.4098360655737705;0.0;0.05665024630541871;0.20380860641501464;0.06580540342865514;0.08865831801744982;;N
0.5245901639344263;0.23809523809523808;0.30788177339901474;0.3675997848511623;0.3857517229048486;0.43425553209621587;;N
0.1311475409836066;0.15873015873015872;0.21428571428571427;0.20380860641501464;0.15739955820392487;0.25788990676618734;;N
0.278688524590164;0.06349206349206349;0.14532019704433496;0.33836482007321456;0.22737942083331678;0.2721402138759008;;N
0.47540983606557385;0.09523809523809523;0.10591133004926108;0.22408391944550543;0.11536093256810026;0.1607418382406192;;N
0.21311475409836067;0.031746031746031744;0.38916256157635465;0.09746733701849064;0.1813081327771858;0.2682657094906748;;N
0.3606557377049181;0.1111111111111111;0.3029556650246305;0.32219678121824513;0.24951922055945072;0.4322882151423581;;N
0.6229508196721312;0.2222222222222222;0.6847290640394087;0.62622519675565;0.7723556285633001;0.9036171923479646;;S
0.2622950819672132;0.047619047619047616;0.18472906403940884;0.3904074803639981;0.08669989022318057;0.4322882151423581;;N
0.0;0.0;0.31034482758620685;0.08586190740626554;0.1363343412859164;0.23117682116024202;;S
0.459016393442623;0.38095238095238093;0.16748768472906403;0.40827910391022015;0.36363288696735807;0.30845917667588557;;N
0.21311475409836067;0.031746031746031744;0.07389162561576354;0.2859182508274035;0.09658583425787588;0.15951740036671602;;N
0.11475409836065575;0.015873015873015872;0.04926108374384237;0.06069640975673196;0.036057214071074435;0.03945936585919006;;N
1.0;1.0;0.19950738916256155;0.8248513440563188;0.7687515743862594;0.787720698068644;;N
0.4098360655737705;0.3333333333333333;0.28078817733990147;0.5139032371346202;0.5505386271191617;0.5275944906520074;;N
0.1311475409836066;0.14285714285714285;0.5418719211822659;0.2653353153526691;0.1312375798080966;0.537745763027594;;N
0.1311475409836066;0.015873015873015872;0.3054187192118226;0.23665694685268068;0.26157406212886214;0.32567510402776106;;N
0.0;0.0;0.4162561576354679;0.1815359224375589;0.27822418190314213;0.3317512229656553;;S
0.1967213114754099;0.0;0.17980295566502463;0.15682889763565577;0.0614310499189023;0.2265762694677302;;N
0.47540983606557385;0.047619047619047616;0.12561576354679801;0.3809128170811613;0.1755211378957311;0.31174164945592203;;N
0.0;0.0;0.3029556650246305;0.2304577570719496;0.20726089570537573;0.34346163746386243;;N
0.1967213114754099;0.20634920634920634;0.11083743842364531;0.24856792178195108;0.07852972159873779;0.20924547032076515;;N
0.04918032786885246;0.0;0.1625615763546798;0.15682889763565577;0.22737942083331678;0.07509971566046361;;S
0.24590163934426235;0.06349206349206349;0.37438423645320196;0.5028641564360976;0.5594875581084067;0.6077894272505382;;S
0.29508196721311475;0.047619047619047616;0.11822660098522167;0.1815359224375589;0.0614310499189023;0.17839779055039678;;N
0.1311475409836066;0.1111111111111111;0.4334975369458128;0.3047838628932782;0.5119826863498008;0.3485509311041592;;S
0.032786885245901676;0.0;0.029556650246305414;0.11903186306921121;0.04321037436191618;0.018340420202898177;;S
0.6229508196721312;0.30158730158730157;0.027093596059113295;0.40247734313188177;0.04321037436191618;0.1294847808925574;;N
0.39344262295081966;0.1111111111111111;0.2832512315270936;0.5227080941731193;0.40432054400225687;0.6100646359113109;;S
0.08196721311475413;0.0;0.2167487684729064;0.29554763056131006;0.1312375798080966;0.3626760692719052;;N
